Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13829,Skirting-inline-DC,89537.56,20790.2,21994.61,46752.74999999999,18279,VHW-Set Of 6 SCD-300D-192+192+224Ht-From Bottom Panel-DC,21994.61
13804,VS1-HW-1S-S-DC,26046.53,14518.24,0.0,11528.29,,,
13829,Skirting-inline-DC,48361.99999999999,26523.059999999998,0.0,21838.939999999995,,,
13829,Skirting-inline-DC,45637.79999999999,20280.5,4334.19,21023.109999999993,18283,VHW-SF For VS2 Left-DC,4334.19
13829,Skirting-inline-DC,47060.28999999999,21702.99,4334.19,21023.109999999993,18284,VHW-SF For VS2 Right-DC,4334.19
13829,Skirting-inline-DC,55305.579999999994,26523.059999999998,4664.47,24118.049999999996,18285,VHW-SF For VS3 Right-DC,4664.47
13804,VS1-HW-1S-S-DC,33601.69,14518.24,5271.1,13812.349999999999,18282,VHW-SF For VS1-DC,5271.1
13829,Skirting-inline-DC,48574.12999999999,22417.829999999998,4334.19,21822.109999999993,18286,VHW-SF For VS4 Left-DC,4334.19
13829,Skirting-inline-DC,48574.12999999999,22417.829999999998,4334.19,21822.109999999993,18287,VHW-SF For VS4 Right-DC,4334.19
13829,Skirting-inline-DC,48521.34999999999,22417.829999999998,4281.41,21822.109999999993,18288,VHW-SF For VS4 Mid Left-DC,4281.41
13829,Skirting-inline-DC,36074.27,15493.829999999998,4690.46,15889.98,18269,VHW-Set Of 1 FCD-400D-224Ht-From Bottom Panel-DC,4690.46
13804,VS1-HW-1S-S-DC,51023.399999999994,13892.16,11852.96,25278.28,18270,VHW-Set Of 3 FCD-300D-192+192+224Ht-From Bottom Panel-DC,11852.96
13829,Skirting-inline-DC,52902.76,15337.310000000001,12105.910000000003,25459.539999999997,18271,VHW-Set Of 3 FCD-350D-192+192+224Ht-From Bottom Panel-DC,12105.910000000003
13829,Skirting-inline-DC,53421.27,15493.829999999998,12286.64,25640.8,18272,VHW-Set Of 3 FCD-400D-192+192+224Ht-From Bottom Panel-DC,12286.64
13829,Skirting-inline-DC,56886.88999999999,20790.2,8362.22,27734.469999999994,18273,VHW-Set Of 2 SCD-300D-250Ht-DC,8362.22
13805,VS2-HW-2S-S-DC,55597.149999999994,19132.570000000003,8609.27,27855.309999999994,18274,VHW-Set Of 2 SCD-350D-250Ht-DC,8609.27
13829,Skirting-inline-DC,58437.84,21702.99,8758.699999999999,27976.149999999994,18275,VHW-Set Of 2 SCD-400D-250Ht-DC,8758.699999999999
13829,Skirting-inline-DC,55724.70999999999,19814.61,8175.629999999999,27734.469999999994,18276,VHW-Set Of 2 SCD-300D-224Ht-From Bottom Panel-DC,8175.629999999999
13829,Skirting-inline-DC,56596.59999999999,20331.61,8409.68,27855.309999999994,18277,VHW-Set Of 2 SCD-350D-224Ht-From Bottom Panel-DC,8409.68
13829,Skirting-inline-DC,57030.299999999996,20503.95,8550.199999999999,27976.149999999994,18278,VHW-Set Of 2 SCD-400D-224Ht-From Bottom Panel-DC,8550.199999999999
13829,Skirting-inline-DC,64052.57,25540.43,7682.7300000000005,30829.409999999996,18299,VHW-Set Of 2 HCD-300D-192+224Ht-From Bottom Panel Right-DC,7682.7300000000005
13830,Skirting-Inset-DC,65022.979999999996,26250.609999999997,7822.120000000001,30950.249999999996,18300,VHW-Set Of 2 HCD-350D-192+224Ht-From Bottom Panel Right-DC,7822.120000000001
