Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13829,Skirting-inline-DC,58645.35,28385.41,4185.1,26074.839999999997,18207,VHW-HCD-300D-250Ht Right-DC,4185.1
13803,VS3-HW1FV-2S-S-DC,54466.63,25100.57,3896.0000000000005,25470.059999999998,18221,VHW-HOD-400D-250Ht Left-DC,3896.0000000000005
13829,Skirting-inline-DC,54106.259999999995,25540.43,3216.61,25349.219999999998,18222,VHW-HOD-300D-100Ht Right-DC,3216.61
13829,Skirting-inline-DC,55518.7,26277.42,3831.64,25409.64,18220,VHW-HOD-350D-250Ht Left-DC,3831.64
13829,Skirting-inline-DC,54956.3,26277.42,3269.2400000000002,25409.64,18223,VHW-HOD-350D-100Ht Right-DC,3269.2400000000002
13803,VS3-HW1FV-2S-S-DC,53883.14,25100.57,3312.51,25470.059999999998,18224,VHW-HOD-400D-100Ht Right-DC,3312.51
13829,Skirting-inline-DC,54225.17999999999,25540.43,3335.5299999999997,25349.219999999998,18225,VHW-HOD-300D-150Ht Right-DC,3335.5299999999997
13829,Skirting-inline-DC,55083.1,26277.42,3396.0400000000004,25409.64,18226,VHW-HOD-350D-150Ht Right-DC,3396.0400000000004
13829,Skirting-inline-DC,55437.70999999999,26523.059999999998,3444.59,25470.059999999998,18227,VHW-HOD-400D-150Ht Right-DC,3444.59
13829,Skirting-inline-DC,54639.67,25540.43,3750.02,25349.219999999998,18228,VHW-HOD-300D-250Ht Right-DC,3750.02
13830,Skirting-Inset-DC,59524.44,22676.070000000003,8993.060000000001,27855.309999999994,18249,VHW-Set Of 2 SCD-350D-300Ht-DC,8993.060000000001
13829,Skirting-inline-DC,57639.75,20503.95,9159.650000000001,27976.149999999994,18250,VHW-Set Of 2 SCD-400D-300Ht-DC,9159.650000000001
13805,VS2-HW-2S-S-DC,70944.31,18615.57,15085.13,37243.60999999999,18251,VHW-Set Of 4 SCD-300D-192+224Ht-From Bottom Panel-DC,15085.13
13829,Skirting-inline-DC,73266.91,20331.61,15450.01,37485.28999999999,18252,VHW-Set Of 4 SCD-350D-192+224Ht-From Bottom Panel-DC,15450.01
13830,Skirting-Inset-DC,73895.18,20477.14,15691.070000000003,37726.969999999994,18253,VHW-Set Of 4 SCD-400D-192+224Ht-From Bottom Panel-DC,15691.070000000003
13805,VS2-HW-2S-S-DC,88738.19,19132.570000000003,22490.350000000002,47115.27,18254,VHW-Set Of 6 SCD-350D-192+192+224Ht-From Bottom Panel-DC,22490.350000000002
13829,Skirting-inline-DC,90813.68,20503.95,22831.940000000002,47477.78999999999,18255,VHW-Set Of 6 SCD-400D-192+192+224Ht-From Bottom Panel-DC,22831.940000000002
13829,Skirting-inline-DC,27279.15,15493.829999999998,762.75,11022.570000000002,18256,VHW-FS-DC,762.75
13829,Skirting-inline-DC,35057.74,14867.75,4420.85,15769.14,18257,VHW-FCD-300D-200Ht-DC,4420.85
13829,Skirting-inline-DC,35679.41,15337.310000000001,4512.54,15829.56,18258,VHW-FCD-350D-200Ht-DC,4512.54
13829,Skirting-inline-DC,56941.19,27699.91,3831.64,25409.64,18229,VHW-HOD-350D-250Ht Right-DC,3831.64
13803,VS3-HW1FV-2S-S-DC,54466.63,25100.57,3896.0000000000005,25470.059999999998,18230,VHW-HOD-400D-250Ht Right-DC,3896.0000000000005
13829,Skirting-inline-DC,35910.71,15337.310000000001,4743.84,15829.56,18231,VHW-FCD-350D-250Ht-DC,4743.84
13829,Skirting-inline-DC,37174.92999999999,16469.42,4815.530000000001,15889.98,18232,VHW-FCD-400D-250Ht-DC,4815.530000000001
13804,VS1-HW-1S-S-DC,34515.729999999996,13892.16,4854.429999999999,15769.14,18233,VHW-FCD-300D-300Ht-DC,4854.429999999999
13829,Skirting-inline-DC,36141.99,15337.310000000001,4975.12,15829.56,18234,VHW-FCD-350D-300Ht-DC,4975.12
13829,Skirting-inline-DC,36439.86,15493.829999999998,5056.05,15889.98,18235,VHW-FCD-400D-300Ht-DC,5056.05
13829,Skirting-inline-DC,33517.78,14867.75,3606.51,15043.52,18236,VHW-FOD-300D-100Ht-DC,3606.51
13804,VS1-HW-1S-S-DC,33137.520000000004,14361.720000000001,3671.86,15103.94,18237,VHW-FOD-350D-100Ht-DC,3671.86
13829,Skirting-inline-DC,35352.29,16469.42,3718.51,15164.36,18238,VHW-FOD-400D-100Ht-DC,3718.51
13829,Skirting-inline-DC,35613.94,16818.93,3751.4900000000002,15043.52,18239,VHW-FOD-300D-150Ht-DC,3751.4900000000002
13804,VS1-HW-1S-S-DC,33564.53,14518.24,3881.9300000000003,15164.36,18241,VHW-FOD-400D-150Ht-DC,3881.9300000000003
13804,VS1-HW-1S-S-DC,33294.340000000004,14361.720000000001,3828.6800000000003,15103.94,18240,VHW-FOD-350D-150Ht-DC,3828.6800000000003
13829,Skirting-inline-DC,43580.39,14867.75,8188.93,20523.71,18242,VHW-Set Of 2 FCD-300D-192+224Ht-From Bottom Panel-DC,8188.93
13829,Skirting-inline-DC,45322.18,16312.900000000001,8364.73,20644.55,18243,VHW-Set Of 2 FCD-350D-192+224Ht-From Bottom Panel-DC,8364.73
13804,VS1-HW-1S-S-DC,43772.18,14518.24,8488.55,20765.39,18244,VHW-Set Of 2 FCD-400D-192+224Ht-From Bottom Panel-DC,8488.55
13829,Skirting-inline-DC,55552.53,19814.61,8003.450000000001,27734.469999999994,18245,VHW-Set Of 2 SCD-300D-200Ht-DC,8003.450000000001
13829,Skirting-inline-DC,56412.34,20331.61,8225.42,27855.309999999994,18246,VHW-Set Of 2 SCD-350D-200Ht-DC,8225.42
13829,Skirting-inline-DC,56837.78999999999,20503.95,8357.69,27976.149999999994,18247,VHW-Set Of 2 SCD-400D-200Ht-DC,8357.69
13829,Skirting-inline-DC,56270.079999999994,19814.61,8721.0,27734.469999999994,18248,VHW-Set Of 2 SCD-300D-300Ht-DC,8721.0
