Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13830,Skirting-Inset-DC,43441.670000000006,22379.340000000004,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,87482.79999999999,28625.83,6297.72,52559.24999999999,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,39379.43000000001,18317.100000000002,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,48139.75,21758.059999999998,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,69862.38999999998,43480.69999999999,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,43542.84,22480.51,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,50238.090000000004,22632.480000000003,6297.72,21307.89,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,70960.14000000001,44578.450000000004,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,40148.44,19086.11,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,38756.42,17694.09,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,52433.590000000004,24827.980000000003,6297.72,21307.89,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,42768.200000000004,21705.870000000003,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,69862.39000000001,43480.700000000004,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,39379.43000000001,18317.100000000002,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,41246.19,20183.859999999997,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,69862.38999999998,43480.69999999999,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,39854.17,18791.839999999997,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,69619.18999999999,29723.579999999994,6297.72,33597.88999999999,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,48139.75,21758.059999999998,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,43542.84,22480.51,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,40778.18,19715.85,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,40477.18000000001,19414.850000000002,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,39854.17,18791.839999999997,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,75403.87,49022.18,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,43865.95,22803.62,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,71418.61000000002,45036.920000000006,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,41246.19,20183.859999999997,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,43542.84,22480.51,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,48139.75,21758.059999999998,6297.72,20083.97,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,41246.17,20183.84,6297.72,14764.61,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13830,Skirting-Inset-DC,88580.54999999999,29723.579999999994,6297.72,52559.24999999999,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
13737,HW-2S-S-DC,49140.340000000004,21534.730000000003,6297.72,21307.89,16987,HW1ID1FS1RS1HR-2S-DC,6297.72
