s.no,moduleId,moduleName,errorMessage
138,13871,GOLA-H3DR1SKTDR-150mm Ht-DC,"Selected Width is 450, Which is outside the allowable limits (Min = 600, Max = 900)"
138,13871,GOLA-H3DR1SKTDR-150mm Ht-DC,"Error in zone : 1_138_13871_GOLA-H3DR1SKTDR-150mm Ht-DC for module [Gola Base Hob Module 1 Skirting Drawer 150,13871] : Insufficient accessories. Minimum required: 3 got 0"
