Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
null,null,78083.90999999999,33605.659999999996,20002.16,24476.089999999993,16999,HW1ID1FS5RS1HV-2S-DC,20002.16
null,null,110677.03999999998,33605.659999999996,42666.34999999999,34405.02999999999,16993,HW4ID1FS2RS-2S-300H(200H)-DC,42666.34999999999
13739,HW2ED-2S-S-DC,106183.21,34089.52,39090.90000000001,33002.78999999999,17133,HW2ED2ID2FS2RS-2S-450-300H(ED)-200H-DC,39090.90000000001
13737,HW-2S-S-DC,85943.95999999999,33605.659999999996,29750.39,22587.909999999993,16991,HW3OD1FS1HR-2S-250H(OD)-DC,29750.39
null,null,89606.20999999998,33605.659999999996,33412.64,22587.909999999993,16990,HW3ID1FS1HR-2S-300H-DC,33412.64
13737,HW-2S-S-DC,141144.05,40072.46,48984.820000000014,52086.76999999999,17004,HW4ID3FS-2S-QD-300H(200H)-DC,48984.820000000014
13739,HW2ED-2S-S-DC,90117.06999999999,34089.52,26311.27,29716.28,17128,HW2ED1ID2FS2RS-2S-450-300H(ED)-200H-DC,26311.27
13737,HW-2S-S-DC,86069.98999999999,40072.46,15082.630000000001,30914.899999999994,17001,HW1ID2FS1HR-2S-QD-DC,15082.630000000001
13737,HW-2S-S-DC,56955.06999999999,33605.659999999996,2093.9,21255.509999999995,16992,HW1FS2HR-2S-DC,2093.9
13737,HW-2S-S-DC,60526.329999999994,33605.659999999996,6278.160000000001,20642.509999999995,16995,HW1FS2RS1HR-2S-DC,6278.160000000001
13737,HW-2S-S-DC,70755.99999999999,33605.659999999996,13025.129999999997,24125.209999999992,16987,HW1ID1FS1RS1HR-2S-DC,13025.129999999997
13738,HW1ED-2S-S-DC,96311.11000000002,34247.83,32563.960000000003,29499.32,17119,HW1ED2ID2FS2RS-2S-450-300H(ED)-200H-DC,32563.960000000003
13732,HW-1S-S-DC,42215.77,26203.319999999996,1564.36,14448.09,15476,HW1FS2HR-1S-DC,1564.36
13737,HW-2S-S-DC,72568.39,40072.46,7870.32,24625.61,17006,HW3FS1HR-2S-DC,7870.32
13733,HW1ED-1S-S-DC,67322.09,26826.549999999996,19115.73,21379.809999999998,15507,HW1ED1ID2FS2RS-1S-450-DC,19115.73
13737,HW-2S-S-DC,76069.48999999999,33605.659999999996,17374.74,25089.089999999997,16997,HW1ID1FS3RS1HV1HR-2S-DC,17374.74
13733,HW1ED-1S-S-DC,64653.74999999999,26826.549999999996,15990.550000000001,21836.649999999994,15506,HW1ED1ID2FS1HR-1S-450-DC,15990.550000000001
13737,HW-2S-S-DC,91811.26000000001,40072.46,19961.780000000002,31777.019999999997,17008,HW1ID2FS2RS1HV1HR-2S-QD-DC,19961.780000000002
13733,HW1ED-1S-S-DC,78543.04999999999,26826.549999999996,27368.199999999997,24348.3,15512,HW1ED2ID2FS2RS-1S-450-DC,27368.199999999997
13733,HW1ED-1S-S-DC,75095.01999999999,26826.549999999996,23482.289999999997,24786.18,15511,HW1ED2ID2FS1HR-1S-450-DC,23482.289999999997
13732,HW-1S-S-DC,76931.03999999998,26203.319999999996,25985.959999999995,24741.759999999995,15502,HW3ID1FS1HR-1S-DC,25985.959999999995
13734,HW2ED-1S-S-DC,84060.78,27449.78,28313.76,28297.239999999998,15521,HW2ED2ID2FS1HR-1S-450-DC,28313.76
13732,HW-1S-S-DC,54787.799999999996,26203.319999999996,11002.460000000001,17582.019999999997,15482,HW1ID1FS1RS1HR-1S-DC,11002.460000000001
13734,HW2ED-1S-S-DC,75674.57999999999,27449.78,23947.199999999997,24277.599999999995,15518,HW2ED1ID2FS2RS-1S-450-DC,23947.199999999997
13732,HW-1S-S-DC,57464.979999999996,26203.319999999996,14127.640000000001,17134.019999999997,15486,HW1ID1FS3RS-1S-DC,14127.640000000001
13734,HW2ED-1S-S-DC,86748.07999999999,27449.78,31438.939999999995,27859.359999999997,15522,HW2ED2ID2FS2RS-1S-450-DC,31438.939999999995
