s.no,moduleId,moduleName,errorMessage
34,13053,B1S-DC,"Selected shutter shade is invalid for Aluminium Profile Shutter"
35,13053,B1S-DC,"Selected shutter shade is invalid for Aluminium Profile Shutter"
36,13053,B1S-DC,"Selected shutter shade is invalid for Aluminium Profile Shutter"
37,13053,B1S-DC,"Selected shutter shade is invalid for Aluminium Profile Shutter"
22,13053,B1S-DC,"Selected shutter shade is invalid for Plain Shutter"
