Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
14099,F2C-CS1-DC,110228.27000000002,71832.51,27811.97000000001,10583.79,17551,2DF2C-L-2ID2FS3RS1HR1FV-DC,27811.97000000001
14099,F2C-CS1-DC,118368.07,73975.56,25765.390000000007,18627.12,17585,2DF2C-L-2ID4FS-QD-DC,25765.390000000007
14099,F2C-CS1-DC,118255.37999999999,71832.51,33928.649999999994,12494.22,17517,2DF2C-L-3ID1FS1HR-300H-DC,33928.649999999994
14099,F2C-CS1-DC,112098.81,71832.51,29969.180000000008,10297.12,17519,2DF2C-L-3OD1FS1HR-250H-DC,29969.180000000008
14099,F2C-CS1-DC,75442.18,71832.51,2281.88,1327.79,17561,2DF2C-L-1FS1LHR-DC,2281.88
14099,F2C-CS1-DC,76300.97,71832.51,2281.88,2186.58,17521,2DF2C-L-1FS2HR-DC,2281.88
14099,F2C-CS1-DC,82522.78,71832.51,9121.64,1568.6299999999999,17545,2DF2C-L-1FS2RS1HR-DC,9121.64
14099,F2C-CS1-DC,92267.66,71832.51,15142.33,5292.82,17509,2DF2C-L-1ID1FS1RS1HR-DC,15142.33
14099,F2C-CS1-DC,98351.47,71832.51,20596.320000000003,5922.640000000001,17547,2DF2C-L-1ID1FS3RS1HR1HV-DC,20596.320000000003
14099,F2C-CS1-DC,112175.71,73975.56,20046.6,18153.55,17575,2DF2C-L-1ID1GTR1RGS1FS1HR-QD-DC,20046.6
14099,F2C-CS1-DC,100580.4,71832.51,21711.190000000002,7036.7,17565,2DF2C-L-1ID1LK2FS2RS1HR1HV-DC,21711.190000000002
14099,F2C-CS1-DC,106839.66,71832.51,25467.380000000005,9539.77,17549,2DF2C-L-2ID1FS3RS1HR1HV-DC,25467.380000000005
14099,F2C-CS1-DC,109295.19,71832.51,28285.72,9176.960000000001,17555,2DF2C-L-2ID1FS5RS1HV-DC,28285.72
14099,F2C-CS1-DC,109068.59,71832.51,26582.25,10653.83,17567,2DF2C-L-2ID1LK2FS2RS1HR1HV-DC,26582.25
