Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1,Internal_ID2,Internal_Name2,Internal Price2,Internal_ID3,Internal_Name3,Internal Price3
14100,F2C-CS2-DC,67402.96999999997,58700.80999999997,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,67402.96999999997,58700.80999999997,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,67402.96999999997,58700.80999999997,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,136171.16999999995,58700.80999999997,36258.13,41212.22999999999,18052,3DF2C-M-1ID1GTR1RGS1FS1RS1HR-DC,14452.21,18050,3DF2C-L-1ID1GTR1RGS1FS1RS1HR-DC,10917.609999999999,18051,3DF2C-R-1ID1GTR1RGS1FS1RS1HR-DC,10888.31
14100,F2C-CS2-DC,67402.96999999997,58700.80999999997,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,136171.16999999995,58700.80999999997,36258.13,41212.22999999999,18052,3DF2C-M-1ID1GTR1RGS1FS1RS1HR-DC,14452.21,18050,3DF2C-L-1ID1GTR1RGS1FS1RS1HR-DC,10917.609999999999,18051,3DF2C-R-1ID1GTR1RGS1FS1RS1HR-DC,10888.31
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,163479.03999999998,59982.889999999985,43878.19999999999,59617.95,17697,3DF2C-M-1ID1WTR2FS1HR-QD-DC,16100.409999999996,17695,3DF2C-L-1ID1WTR2FS1HR-QD-DC,13701.559999999996,17696,3DF2C-R-1ID1WTR2FS1HR-QD-DC,14076.229999999998
14100,F2C-CS2-DC,163479.03999999998,59982.889999999985,43878.19999999999,59617.95,17697,3DF2C-M-1ID1WTR2FS1HR-QD-DC,16100.409999999996,17696,3DF2C-R-1ID1WTR2FS1HR-QD-DC,14076.229999999998,17695,3DF2C-L-1ID1WTR2FS1HR-QD-DC,13701.559999999996
14100,F2C-CS2-DC,64591.32000000002,55889.16000000002,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,67402.96999999997,58700.80999999997,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,136171.16999999995,58700.80999999997,36258.13,41212.22999999999,18052,3DF2C-M-1ID1GTR1RGS1FS1RS1HR-DC,14452.21,18050,3DF2C-L-1ID1GTR1RGS1FS1RS1HR-DC,10917.609999999999,18051,3DF2C-R-1ID1GTR1RGS1FS1RS1HR-DC,10888.31
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,136171.16999999995,58700.80999999997,36258.13,41212.22999999999,18051,3DF2C-R-1ID1GTR1RGS1FS1RS1HR-DC,10888.31,18052,3DF2C-M-1ID1GTR1RGS1FS1RS1HR-DC,14452.21,18050,3DF2C-L-1ID1GTR1RGS1FS1RS1HR-DC,10917.609999999999
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
14100,F2C-CS2-DC,163479.03999999998,59982.889999999985,43878.19999999999,59617.95,17696,3DF2C-R-1ID1WTR2FS1HR-QD-DC,14076.229999999998,17697,3DF2C-M-1ID1WTR2FS1HR-QD-DC,16100.409999999996,17695,3DF2C-L-1ID1WTR2FS1HR-QD-DC,13701.559999999996
14100,F2C-CS2-DC,68685.04999999999,59982.889999999985,0.0,8702.16,,,,,,,,,
