Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13754,HW-3S-Right-S-DC,86521.47999999998,32040.630000000005,16793.539999999997,37687.30999999999,17293,HW1ID1RGS1GTR2FS3RS-Left-3S-DC,16793.539999999997
13754,HW-3S-Right-S-DC,88806.96999999999,32040.630000000005,16795.789999999997,39970.54999999999,17295,HW1ID1RGS1GTR5FS-Left-3S-DC,16795.789999999997
13754,HW-3S-Right-S-DC,82349.00999999998,30488.64,15660.849999999995,36199.51999999999,17296,HW1ID1RGS1WTR1FS3RS-Left-3S-DC,15660.849999999995
13754,HW-3S-Right-S-DC,82349.00999999998,30488.64,15660.849999999995,36199.51999999999,17292,HW1ID1RGS1GTR1FS3RS-Left-3S-DC,15660.849999999995
13754,HW-3S-Right-S-DC,68618.44,30230.13,6864.88,31523.429999999993,17284,HW1ID1FS1HR- Left-3S-400-DC,6864.88
13754,HW-3S-Right-S-DC,72753.59,31770.260000000002,7972.110000000001,33011.219999999994,17287,HW1ID2FS1HR- Left-3S-400-DC,7972.110000000001
13754,HW-3S-Right-S-DC,73207.04999999999,32040.630000000005,8137.74,33028.67999999999,17286,HW1ID2FS1HR- Left-3S-DC,8137.74
13754,HW-3S-Right-S-DC,82622.20999999999,36436.95,7477.0,38708.25999999999,17289,HW1ID1FS1HR- Left-3S-400QD-DC,7477.0
13754,HW-3S-Right-S-DC,87591.06999999998,38334.119999999995,8831.31,40425.63999999999,17291,HW1ID2FS1HR- Left-3S-400QD-DC,8831.31
13754,HW-3S-Right-S-DC,82971.32999999999,36719.18,7636.429999999999,38615.719999999994,17288,HW1ID1FS1HR- Left-3S-QD-DC,7636.429999999999
14100,F2C-CS2-DC,78034.01,54662.439999999995,9321.68,14049.889999999998,18009,3DF2C-R-1ID2FS1RS-400D-DC,9321.68
14100,F2C-CS2-DC,97996.78000000001,55889.16000000002,15741.72,26365.899999999998,17972,3DF2C-M-2ID4FS-400QD-DC,15741.72
14100,F2C-CS2-DC,83628.64000000001,55889.16000000002,9352.6,18386.879999999997,18012,3DF2C-R-1ID3FS-400QD-DC,9352.6
14100,F2C-CS2-DC,104583.14000000001,55889.16000000002,18186.500000000004,30507.479999999996,17981,3DF2C-M-3OD3FS-400QD-250H-DC,18186.500000000004
14100,F2C-CS2-DC,117031.41000000003,55889.16000000002,22146.390000000003,38995.86000000001,17990,3DF2C-R-4ID2FS-400QD-300H+200H+200H+200H-DC,22146.390000000003
14100,F2C-CS2-DC,83121.89000000001,55889.16000000002,10443.85,16788.879999999997,17968,3DF2C-R-1ID4FS-400QD-DC,10443.85
14100,F2C-CS2-DC,95698.43000000002,55889.16000000002,13490.77,26318.5,17971,3DF2C-R-2ID4FS-400QD-DC,13490.77
14100,F2C-CS2-DC,109126.09000000003,55889.16000000002,20579.750000000004,32657.18,17977,3DF2C-R-3ID3FS-400QD-300H-DC,20579.750000000004
14100,F2C-CS2-DC,100243.07999999999,54662.439999999995,21649.499999999996,23931.139999999996,17987,3DF2C-R-4ID1FS1RS-400D-300H+200H+200H+200H-DC,21649.499999999996
14100,F2C-CS2-DC,104844.80000000003,55889.16000000002,18495.560000000005,30460.079999999998,17980,3DF2C-R-3OD3FS-400QD-250H-DC,18495.560000000005
14100,F2C-CS2-DC,90401.12,54662.439999999995,17481.090000000004,18257.589999999997,17957,3DF2C-M-3OD1FS2RS-400D-250H-DC,17481.090000000004
14100,F2C-CS2-DC,101627.47999999998,54662.439999999995,22995.979999999996,23969.059999999998,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,22995.979999999996
