Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
14099,F2C-CS1-DC,128319.09000000004,76764.48000000004,28133.67,23420.94,17985,2DF2C-R-4ID2FS-400QD-300H+200H+200H+200H-DC,28133.67
14099,F2C-CS1-DC,101368.60999999997,69988.02999999998,22294.759999999995,9085.819999999998,17983,2DF2C-R-4ID1FS1RS-400D-300H+200H+200H+200H-DC,22294.759999999995
14099,F2C-CS1-DC,118511.82000000004,76764.48000000004,25096.590000000004,16650.75,17936,2DF2C-R-3OD3FS-400QD-250H-DC,25096.590000000004
14099,F2C-CS1-DC,128319.09000000004,76764.48000000004,28133.67,23420.94,17984,2DF2C-L-4ID2FS-400QD-300H+200H+200H+200H-DC,28133.67
14099,F2C-CS1-DC,123714.12000000004,76764.48000000004,29243.59,17706.050000000003,17933,2DF2C-L-3ID3FS-400QD-300H-DC,29243.59
14099,F2C-CS1-DC,118511.82000000004,76764.48000000004,25096.590000000004,16650.75,17935,2DF2C-L-3OD3FS-400QD-250H-DC,25096.590000000004
14099,F2C-CS1-DC,101368.60999999997,69988.02999999998,22294.759999999995,9085.819999999998,17982,2DF2C-L-4ID1FS1RS-400D-300H+200H+200H+200H-DC,22294.759999999995
14099,F2C-CS1-DC,123714.12000000004,76764.48000000004,29243.59,17706.050000000003,17934,2DF2C-R-3ID3FS-400QD-300H-DC,29243.59
14099,F2C-CS1-DC,96090.56000000004,76764.48000000004,14511.780000000002,4814.3,17913,2DF2C-L-2ID1FS3RS1HV-400D-DC,14511.780000000002
14099,F2C-CS1-DC,100110.00999999998,69988.02999999998,23204.09,6917.889999999999,17917,2DF2C-L-3ID1FS2RS-400D-300H-DC,23204.09
14099,F2C-CS1-DC,95857.46999999999,69988.02999999998,20009.38,5860.06,17920,2DF2C-R-3OD1FS2RS-400D-250H-DC,20009.38
14099,F2C-CS1-DC,95344.01000000005,76764.48000000004,15791.510000000002,2788.02,17921,2DF2C-L-1ID1FS5RS1HV-400D-DC,15791.510000000002
14099,F2C-CS1-DC,95344.01000000005,76764.48000000004,15791.510000000002,2788.02,17922,2DF2C-R-1ID1FS5RS1HV-400D-DC,15791.510000000002
14099,F2C-CS1-DC,101758.43999999999,69988.02999999998,24057.11,7713.3,17915,2DF2C-L-4OD1FS2RS-400D-200H+200H+200H+150H-DC,24057.11
14099,F2C-CS1-DC,101758.43999999999,69988.02999999998,24057.11,7713.3,17916,2DF2C-R-4OD1FS2RS-400D-200H+200H+200H+150H-DC,24057.11
14099,F2C-CS1-DC,95857.46999999999,69988.02999999998,20009.38,5860.06,17919,2DF2C-L-3OD1FS2RS-400D-250H-DC,20009.38
14099,F2C-CS1-DC,96090.56000000004,76764.48000000004,14511.780000000002,4814.3,17914,2DF2C-R-2ID1FS3RS1HV-400D-DC,14511.780000000002
14099,F2C-CS1-DC,100110.00999999998,69988.02999999998,23204.09,6917.889999999999,17918,2DF2C-R-3ID1FS2RS-400D-300H-DC,23204.09
14099,F2C-CS1-DC,94580.70000000004,76764.48000000004,11673.690000000002,6142.53,17995,2DF2C-R-1ID3FS-400QD-DC,11673.690000000002
14099,F2C-CS1-DC,105705.94000000003,76764.48000000004,19678.920000000002,9262.539999999997,17996,2DF2C-R-4ID2FS2RS1FV-400D-DC,19678.920000000002
14099,F2C-CS1-DC,81662.86999999998,69988.02999999998,9139.700000000003,2535.1400000000003,17999,2DF2C-L-1ID2FS1RS-400D-DC,9139.700000000003
14099,F2C-CS1-DC,105600.55000000003,76764.48000000004,19573.53,9262.539999999997,18001,2DF2C-L-4ID2FS2RS1FV-400D-DC,19573.53
14099,F2C-CS1-DC,81662.86999999998,69988.02999999998,9139.700000000003,2535.1400000000003,17994,2DF2C-R-1ID2FS1RS-400D-DC,9139.700000000003
14099,F2C-CS1-DC,90482.05999999998,69988.02999999998,11365.720000000001,9128.310000000001,18018,2DF2C-R-1MPS1ID1FS2RS1FV-400D-DC,11365.720000000001
14099,F2C-CS1-DC,90482.05999999998,69988.02999999998,11365.720000000001,9128.310000000001,18017,2DF2C-L-1MPS1ID1FS2RS1FV-400D-DC,11365.720000000001
14099,F2C-CS1-DC,94580.70000000004,76764.48000000004,11673.690000000002,6142.53,18000,2DF2C-L-1ID3FS-400QD-DC,11673.690000000002
