Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
14100,F2C-CS2-DC,122527.29000000001,102224.21,14800.27,5502.8099999999995,18066,3DF2C-R-1ID1WTR2FS1RS1HR-DC,14800.27
14100,F2C-CS2-DC,121493.8,102224.21,13766.779999999999,5502.8099999999995,18065,3DF2C-L-1ID1WTR2FS1RS1HR-DC,13766.779999999999
14100,F2C-CS2-DC,111933.11,106192.74,4577.78,1162.59,18138,3DF2C-M-2FS1LHR-DC,4577.78
14100,F2C-CS2-DC,116317.79000000001,102224.21,10604.77,3488.810000000001,18140,3DF2C-R-1ID2FS1LHR-DC,10604.77
14100,F2C-CS2-DC,117181.09000000001,102224.21,10135.5,4821.38,18128,3DF2C-R-2ID2FS1HR-DC,10135.5
14100,F2C-CS2-DC,111933.11,106192.74,4577.78,1162.59,18137,3DF2C-R-2FS1LHR-DC,4577.78
14100,F2C-CS2-DC,125014.16,106192.74,11628.73,7192.69,18142,3DF2C-L-1ID2FS1LHR-QD-DC,11628.73
14100,F2C-CS2-DC,117088.64000000001,102224.21,10043.050000000001,4821.38,18127,3DF2C-L-2ID2FS1HR-DC,10043.050000000001
14100,F2C-CS2-DC,117704.37000000001,102224.21,10611.380000000001,4868.780000000001,18129,3DF2C-M-2ID2FS1HR-DC,10611.380000000001
14100,F2C-CS2-DC,116317.79000000001,102224.21,10604.77,3488.810000000001,18139,3DF2C-L-1ID2FS1LHR-DC,10604.77
14100,F2C-CS2-DC,116943.46,102224.21,11183.04,3536.210000000001,18141,3DF2C-M-1ID2FS1LHR-DC,11183.04
14100,F2C-CS2-DC,111933.11,106192.74,4577.78,1162.59,18136,3DF2C-L-2FS1LHR-DC,4577.78
14100,F2C-CS2-DC,125014.16,106192.74,11628.73,7192.69,18143,3DF2C-R-1ID2FS1LHR-QD-DC,11628.73
14100,F2C-CS2-DC,116649.69,106192.74,9155.56,1301.3899999999999,18164,3DF2C-M-4FS1HR-DC,9155.56
14100,F2C-CS2-DC,119100.61000000002,102224.21,12017.1,4859.3,18147,3DF2C-L-2ID2FS1RS-DC,12017.1
14100,F2C-CS2-DC,148550.73,106192.74,24264.86999999999,18093.120000000003,18167,3DF2C-L-3ID4FS-QD-300H-DC,24264.86999999999
14100,F2C-CS2-DC,125639.84,106192.74,12207.009999999998,7240.09,18144,3DF2C-M-1ID2FS1LHR-QD-DC,12207.009999999998
14100,F2C-CS2-DC,120226.56000000001,102224.21,13143.050000000003,4859.3,18148,3DF2C-R-2ID2FS1RS-DC,13143.050000000003
14100,F2C-CS2-DC,116649.69,106192.74,9155.56,1301.3899999999999,18163,3DF2C-R-4FS1HR-DC,9155.56
14100,F2C-CS2-DC,148550.73,106192.74,24264.86999999999,18093.120000000003,18168,3DF2C-R-3ID4FS-QD-300H-DC,24264.86999999999
14100,F2C-CS2-DC,119812.91,102224.21,12682.0,4906.700000000001,18149,3DF2C-M-2ID2FS1RS-DC,12682.0
14100,F2C-CS2-DC,116649.69,106192.74,9155.56,1301.3899999999999,18162,3DF2C-L-4FS1HR-DC,9155.56
14100,F2C-CS2-DC,116651.88,102224.21,10900.94,3526.730000000001,18117,3DF2C-L-1ID2FS1RS1HR-DC,10900.94
14100,F2C-CS2-DC,117364.19000000002,102224.21,11565.85,3574.130000000001,18119,3DF2C-M-1ID2FS1RS1HR-DC,11565.85
14100,F2C-CS2-DC,125175.02000000002,106192.74,12686.46,6295.820000000001,18124,3DF2C-M-1ID3FS1HR-QD-DC,12686.46
14100,F2C-CS2-DC,122323.62000000001,102224.21,14549.199999999999,5550.21,18067,3DF2C-M-1ID1WTR2FS1RS1HR-DC,14549.199999999999
14100,F2C-CS2-DC,135088.97,106192.74,15989.28,12906.949999999999,18072,3DF2C-M-1ID1WTR3FS1HR-QD-DC,15989.28
14100,F2C-CS2-DC,124462.72,106192.74,12021.560000000001,6248.42,18123,3DF2C-R-1ID3FS1HR-QD-DC,12021.560000000001
14100,F2C-CS2-DC,134259.14,106192.74,15206.850000000004,12859.55,18070,3DF2C-L-1ID1WTR3FS1HR-QD-DC,15206.850000000004
14100,F2C-CS2-DC,124462.72,106192.74,12021.560000000001,6248.42,18122,3DF2C-L-1ID3FS1HR-QD-DC,12021.560000000001
14100,F2C-CS2-DC,134259.14,106192.74,15206.850000000004,12859.55,18071,3DF2C-R-1ID1WTR3FS1HR-QD-DC,15206.850000000004
14100,F2C-CS2-DC,117685.37000000001,102224.21,11934.43,3526.730000000001,18118,3DF2C-R-1ID2FS1RS1HR-DC,11934.43
14100,F2C-CS2-DC,150689.89999999997,106192.74,26356.63999999998,18140.52,18169,3DF2C-M-3ID4FS-QD-300H-DC,26356.63999999998
