Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1,Internal_ID2,Internal_Name2,Internal Price2,Internal_ID3,Internal_Name3,Internal Price3
14100,F2C-CS2-DC,128891.40000000005,95111.19000000005,24624.550000000003,9155.659999999998,17814,3DF2C-R-4ID1FS1RS-450D-300H+200H+200H+200H-DC,24624.550000000003,,,,,,
14100,F2C-CS2-DC,127969.30000000005,95111.19000000005,23702.45,9155.659999999998,17813,3DF2C-L-4ID1FS1RS-450D-300H+200H+200H+200H-DC,23702.45,,,,,,
14100,F2C-CS2-DC,137928.41000000003,98931.18000000005,22576.699999999993,16420.53,17808,3DF2C-M-3OD3FS-450QD-250H-DC,22576.699999999993,,,,,,
14100,F2C-CS2-DC,138790.49000000005,98931.18000000005,23486.179999999993,16373.129999999997,17807,3DF2C-R-3OD3FS-450QD-250H-DC,23486.179999999993,,,,,,
14100,F2C-CS2-DC,129828.07000000004,95111.19000000005,25513.819999999992,9203.059999999998,17815,3DF2C-M-4ID1FS1RS-450D-300H+200H+200H+200H-DC,25513.819999999992,,,,,,
14100,F2C-CS2-DC,157702.38000000006,98931.18000000005,44176.14000000001,14595.06,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14155.640000000003,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,14757.600000000004,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,15262.900000000003
14100,F2C-CS2-DC,148027.32000000007,98931.18000000005,26045.36,23050.78,17816,3DF2C-L-4ID2FS-450QD-300H+200H+200H+200H-DC,26045.36,,,,,,
14100,F2C-CS2-DC,157702.38000000006,98931.18000000005,44176.14000000001,14595.06,17773,3DF2C-L-2ID1FS3RS1HV-450D-DC,14155.640000000003,17775,3DF2C-M-2ID1FS3RS1HV-450D-DC,14757.600000000004,17774,3DF2C-R-2ID1FS3RS1HV-450D-DC,15262.900000000003
14100,F2C-CS2-DC,127457.29000000004,98931.18000000005,19193.73,9332.379999999997,17888,3DF2C-L-4ID2FS2RS1FV-450D-DC,19193.73,,,,,,
14100,F2C-CS2-DC,109677.58000000005,98931.18000000005,10382.84,363.55999999999995,17885,3DF2C-L-3FS2RS1HV-DC,10382.84,,,,,,
14100,F2C-CS2-DC,109603.82000000005,98931.18000000005,10309.08,363.55999999999995,17886,3DF2C-R-3FS2RS1HV-DC,10309.08,,,,,,
