Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13734,HW2ED-1S-S-DC,81996.75,42919.44,24768.16,14309.150000000001,15521,HW2ED2ID2FS1HR-1S-450-DC,24768.16
13734,HW2ED-1S-S-DC,70534.84,45442.22,16133.3,8959.32,15527,HW2ED4FS-1S-DC,16133.3
13734,HW2ED-1S-S-DC,65621.35,42919.44,13852.07,8849.84,15520,HW2ED2FS1RS-1S-DC,13852.07
13734,HW2ED-1S-S-DC,76433.83,42919.44,22130.490000000005,11383.9,15518,HW2ED1ID2FS2RS-1S-450-DC,22130.490000000005
13734,HW2ED-1S-S-DC,86859.74,45442.22,27045.969999999998,14371.550000000001,15523,HW2ED2ID3FS1HR-1S-450-DC,27045.969999999998
13734,HW2ED-1S-S-DC,85504.31,42919.44,28713.599999999995,13871.27,15522,HW2ED2ID2FS2RS-1S-450-DC,28713.599999999995
13734,HW2ED-1S-S-DC,90374.29999999999,45442.22,30991.409999999993,13940.67,15524,HW2ED2ID3FS2RS-1S-450-DC,30991.409999999993
13734,HW2ED-1S-S-DC,65626.93,42919.44,13855.49,8852.0,15525,HW2ED3FS-1S-DC,13855.49
13734,HW2ED-1S-S-DC,70462.01999999999,45442.22,16129.88,8889.919999999998,15526,HW2ED3FS1RS-1S-DC,16129.88
13734,HW2ED-1S-S-DC,81303.82,45442.22,24408.300000000003,11453.3,15519,HW2ED1ID3FS2RS-1S-450-DC,24408.300000000003
