Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1,Internal_ID2,Internal_Name2,Internal Price2,Internal_ID3,Internal_Name3,Internal Price3
14100,F2C-CS2-DC,114584.97000000004,95111.19000000005,14624.560000000001,4849.22,18083,3DF2C-L-2ID2FS3RS-450D-DC,14624.560000000001,,,,,,
14100,F2C-CS2-DC,117433.96000000005,95111.19000000005,17473.55,4849.22,18084,3DF2C-R-2ID2FS3RS-450D-DC,17473.55,,,,,,
14100,F2C-CS2-DC,115234.34000000004,95111.19000000005,15226.530000000002,4896.620000000001,18085,3DF2C-M-2ID2FS3RS-450D-DC,15226.530000000002,,,,,,
14100,F2C-CS2-DC,110482.16000000003,89183.73000000004,12170.119999999999,9128.310000000001,18022,3DF2C-R-1MPS1ID1FS2RS1FV-400D-DC,12170.119999999999,,,,,,
14100,F2C-CS2-DC,110114.17000000006,95111.19000000005,14702.38,300.6,18082,3DF2C-R-2FS4RS-DC,14702.38,,,,,,
14100,F2C-CS2-DC,132348.13000000003,95111.19000000005,29384.399999999994,7852.54,18087,3DF2C-R-4OD2FS2RS-450D-200H+200H+200H+150H-DC,29384.399999999994,,,,,,
14100,F2C-CS2-DC,130503.93000000004,95111.19000000005,27540.199999999993,7852.54,18086,3DF2C-L-4OD2FS2RS-450D-200H+200H+200H+150H-DC,27540.199999999993,,,,,,
14100,F2C-CS2-DC,120506.22000000003,92879.98000000003,14928.460000000003,12697.779999999999,18023,3DF2C-L-1MPS1ID3FS1FV-400QD-DC,14928.460000000003,,,,,,
14100,F2C-CS2-DC,203007.19000000003,95111.19000000005,80267.86000000002,27628.139999999992,17765,3DF2C-R-4ID1FS2RS-450D-300H+200H+200H+200H-DC,27381.63000000001,17764,3DF2C-L-4ID1FS2RS-450D-300H+200H+200H+200H-DC,25537.430000000004,17766,3DF2C-M-4ID1FS2RS-450D-300H+200H+200H+200H-DC,27348.799999999996
14100,F2C-CS2-DC,120506.22000000003,92879.98000000003,14928.460000000003,12697.779999999999,18024,3DF2C-R-1MPS1ID3FS1FV-400QD-DC,14928.460000000003,,,,,,
14100,F2C-CS2-DC,111843.96000000005,95111.19000000005,11959.390000000001,4773.38,18153,3DF2C-R-2ID2FS1RS-450D-DC,11959.390000000001,,,,,,
14100,F2C-CS2-DC,110839.17000000006,95111.19000000005,10954.600000000002,4773.38,18152,3DF2C-L-2ID2FS1RS-450D-DC,10954.600000000002,,,,,,
14100,F2C-CS2-DC,119620.46000000002,92879.98000000003,14679.920000000002,12060.559999999998,18109,3DF2C-L-2ID5FS-400QD-DC,14679.920000000002,,,,,,
14100,F2C-CS2-DC,143314.97000000003,92879.98000000003,28285.690000000002,22149.3,18113,3DF2C-R-4OD4FS-400QD-200H+200H+200H+150H-DC,28285.690000000002,,,,,,
14100,F2C-CS2-DC,121556.80000000005,89183.73000000004,24542.97,7830.1,18108,3DF2C-M-4OD2FS2RS-400D-200H+200H+200H+150H-DC,24542.97,,,,,,
14100,F2C-CS2-DC,191762.52000000002,89183.73000000004,75160.16999999998,27418.61999999999,17937,3DF2C-L-4ID1FS2RS-400D-300H+200H+200H+200H-DC,23944.779999999995,17939,3DF2C-M-4ID1FS2RS-400D-300H+200H+200H+200H-DC,25612.04999999999,17938,3DF2C-R-4ID1FS2RS-400D-300H+200H+200H+200H-DC,25603.34
14100,F2C-CS2-DC,119693.41000000002,92879.98000000003,14752.87,12060.559999999998,18110,3DF2C-R-2ID5FS-400QD-DC,14752.87,,,,,,
14100,F2C-CS2-DC,120122.72000000002,92879.98000000003,15134.78,12107.959999999997,18111,3DF2C-M-2ID5FS-400QD-DC,15134.78,,,,,,
