Module_Id,Module_Name,TotalPrice,CabinetPrice,TotalInternalPrice,HardwarePrice,Internal_ID1,Internal_Name1,Internal Price1
13732,HW-1S-S-DC,60338.149999999994,39467.149999999994,13164.900000000001,7706.100000000001,15486,HW1ID1FS3RS-1S-DC,13164.900000000001
13829,Skirting-inline-DC,75205.95,40133.60999999999,24664.680000000004,10407.660000000002,15494,HW3ID1FS3RS-1S-DC,24664.680000000004
13829,Skirting-inline-DC,73568.63,40133.60999999999,20821.280000000002,12613.74,15502,HW3ID1FS1HR-1S-DC,20821.280000000002
13829,Skirting-inline-DC,72917.76,40223.42,19103.159999999996,13591.180000000002,15511,HW1ED2ID2FS1HR-1S-450-DC,19103.159999999996
13829,Skirting-inline-DC,66263.75,40313.219999999994,13540.67,12409.86,15520,HW2ED2FS1RS-1S-DC,13540.67
13829,Skirting-inline-DC,88926.51,51255.7,21466.95,16203.860000000002,16989,HW1ID1OD1FS1RS1HR-2S-200H-250H(OD)-DC,21466.95
13829,Skirting-inline-DC,100870.35,51579.8,33566.61,15723.94,17000,HW1OD1ID1FS5RS-2S-200H-250H(OD)-DC,33566.61
13829,Skirting-inline-DC,103581.31999999999,62379.969999999994,24676.519999999997,16524.829999999998,17005,HW1ID4FS1HR-2S-QD-DC,24676.519999999997
13829,Skirting-inline-DC,86657.38,62704.06999999999,11665.710000000001,12287.6,17006,HW3FS1HR-2S-DC,11665.710000000001
13829,Skirting-inline-DC,99363.71999999999,52113.65999999999,27396.420000000006,19853.64,17128,HW2ED1ID2FS2RS-2S-450-300H(ED)-200H-DC,27396.420000000006
13829,Skirting-inline-DC,142752.93000000002,114524.92000000003,16948.789999999997,11279.220000000001,17366,HW1ID2FS1HR-Right-4S-DC,16948.789999999997
13829,Skirting-inline-DC,159304.69,116124.79000000002,32607.789999999997,10572.11,17375,HW1ID2FS4RS-Right-4S-DC,32607.789999999997
13829,Skirting-inline-DC,136561.99000000002,94524.49,29406.260000000006,12631.24,17478,HW1ID1RGS1GTR4FS-Left-4S-DC,29406.260000000006
13829,Skirting-inline-DC,135895.52000000002,93858.02,29406.260000000006,12631.24,17490,HW1ID1RGS1WTR4FS-Right-4S-DC,29406.260000000006
13829,Skirting-inline-DC,127572.45000000001,93858.02,20597.600000000002,13116.83,17506,HW1ID1RGS1WTR1FS1HR-Right-4S-DC,20597.600000000002
13829,Skirting-inline-DC,101754.72,77865.92,2936.22,20952.579999999998,17147,HW1FS2HR-Left-3S-DC,2936.22
13829,Skirting-inline-DC,146279.83000000002,93618.90000000001,27724.839999999997,24936.089999999997,17157,HW1ID1WTR2FS1HR-Left-3S-DC,27724.839999999997
13829,Skirting-inline-DC,151000.47,94105.04000000001,31889.940000000006,25005.489999999998,17162,HW1ID1OD3FS1HR-Left-3S-200H-250H(OD)-DC,31889.940000000006
13829,Skirting-inline-DC,148984.88,94105.04000000001,32607.789999999997,22272.05,17165,HW1ID2FS4RS-Left-3S-DC,32607.789999999997
13829,Skirting-inline-DC,133553.46000000002,94105.04000000001,13094.029999999999,26354.39,17288,HW1ID1FS1HR- Left-3S-QD-DC,13094.029999999999
13829,Skirting-inline-DC,123975.45999999999,77904.81,21282.760000000002,24787.889999999992,17300,HW1ID1RGS1GTR1RS1HR-Left-3S-DC,21282.760000000002
13829,Skirting-inline-DC,115999.44,77418.67,13736.199999999999,24844.57,17344,HW1ID1RGS1GTR1FS1RS1HR-Right-3S-DC,13736.199999999999
13829,Skirting-inline-DC,133640.4,93618.90000000001,15049.849999999999,24971.649999999994,17346,HW1ID1RGS1GTR1FS1HR-Right-3S-DC,15049.849999999999
13829,Skirting-inline-DC,138422.04,93896.91,29826.050000000003,14699.08,17356,HW3OD1FS1HR-Right-4S-250H(OD)-DC,29826.050000000003
13829,Skirting-inline-DC,153580.57,93858.02,42516.850000000006,17205.7,17358,HW4ID1FS2RS-Right-4S-300H(200H)-DC,42516.850000000006
13829,Skirting-inline-DC,1923.96,1923.96,0.0,0.0,,,
